"config","n_customers","avg_wait_service","avg_wait_pickup","avg_total_time","service_util","pickup_util"
"C (1+2)",289,38.6007177816,2.38841989010249,45.8782005622461,0.953016439731516,0.700941092940166
"C (1+2)",276,21.2690186936037,4.15702580102097,30.3728116514183,0.836073591630258,0.719719650247409
"C (1+2)",252,24.1243557368386,1.98727282412582,31.1552369632311,0.807925876163395,0.655194826394319
"C (1+2)",261,18.4716032387101,5.9195964440056,29.5503621809943,0.788578054900706,0.727828815925257
"C (1+2)",266,26.5889341866501,3.55937049485011,35.240006754853,0.880795069254714,0.688263091632515
"C (1+2)",265,17.46670494454,1.85708966135387,23.8157952231058,0.787709030464249,0.598128954402177
"C (1+2)",280,31.1331389982396,1.78260755422932,37.9174041190279,0.911128333703361,0.711489265345414
"C (1+2)",256,17.639154281281,3.12296258765925,25.3936048911678,0.713939217943161,0.631081169103627
"C (1+2)",292,32.748144352841,5.8549238427389,43.4923745471422,0.892739125362745,0.743361649532118
"C (1+2)",274,23.9977808060097,6.07270787769945,34.9833748191315,0.778260986631489,0.732645174272353
"C (1+2)",288,22.4893913133355,2.53375823848966,29.7044116472066,0.860176340624891,0.693414732579097
"C (1+2)",278,36.5330452142793,2.9072224379045,44.6032512922439,0.929545695362387,0.731318362266065
"C (1+2)",263,18.8608734767944,6.96015278107622,30.8808639564044,0.805562838587178,0.706166342968413
"C (1+2)",273,34.3852487859914,1.95235321572017,40.9299183369723,0.850643868037792,0.619430032252924
"C (1+2)",252,11.5120995079487,2.57334997043911,18.7087131353407,0.686897377496159,0.62743667921202
"C (1+2)",276,25.9671010115658,6.49587863534119,37.5985099361089,0.879555943057694,0.741393994987589
"C (1+2)",288,24.8917467688665,2.73058343669319,32.3727527104339,0.860862338916843,0.709670231711372
"C (1+2)",287,21.3523576497783,7.99094718783852,34.3886804649869,0.847258146178534,0.783056597790077
"C (1+2)",274,10.3227527209389,4.94436446354531,19.7539385528921,0.763253450995395,0.642864153622109
"C (1+2)",267,21.816577716735,2.63114354999178,29.4053348133909,0.785257355152236,0.710440336556651
"C (1+2)",291,25.8411252570579,4.24692718430267,35.0521705605523,0.909589678769523,0.749003804519239
"C (1+2)",283,23.3698311304248,2.86328001729316,30.8441860351673,0.852068661904608,0.661410830004495
"C (1+2)",244,30.4938839681909,2.55036481695067,37.8519766499081,0.800472691234486,0.577334986885303
"C (1+2)",298,38.975137697944,2.47391273192791,46.002976210757,0.9002555791981,0.680763779320762
"C (1+2)",295,23.8725709937546,6.31092102655878,35.1225569253906,0.825276156247608,0.801548711041024
"C (1+2)",273,18.8772847887829,1.62052841900925,24.9938439863695,0.803318874205104,0.621187565023792
"C (1+2)",247,27.7498745667836,3.72602953282258,36.4736514940815,0.770566949417729,0.643419530653979
"C (1+2)",306,41.6946133916393,4.39285547038128,50.701900192415,0.911713709621331,0.720823134439915
"C (1+2)",280,31.848045348063,2.03968832686769,38.8203833484857,0.89576121932885,0.703070980831729
"C (1+2)",264,13.3715003900144,5.29008017243334,23.5366502024796,0.762000555464489,0.691515043074763
"C (1+2)",269,18.570389000072,2.85128520883979,26.1219133390433,0.772266781623273,0.667503547526181
"C (1+2)",249,10.3366787775492,6.01724466833942,21.1785067277567,0.68744825004627,0.657376905964495
"C (1+2)",257,11.7544418144105,2.54745986275778,18.8654743714471,0.736099812822111,0.609315245613674
"C (1+2)",285,31.3777662346831,2.76217578693351,39.1995628397618,0.90085860407105,0.751230642273968
"C (1+2)",273,17.0968482281501,2.36252592779112,24.3809980474735,0.861888075650286,0.688725397498459
"C (1+2)",271,17.5090788634543,3.64032307222177,26.072094582527,0.814316931900332,0.704549623463656
"C (1+2)",289,28.7530620247702,5.98298709513967,39.8710927941465,0.863753116948562,0.804813126404367
"C (1+2)",269,27.4038953746262,2.51803162888344,34.8513315948407,0.844264578732748,0.682875906523677
"C (1+2)",277,21.5921358522968,5.60540836547227,31.9716787046619,0.815401612793486,0.694328570994343
"C (1+2)",291,20.7288160144103,4.53716266990071,30.2107534809373,0.869145771101963,0.764535002630889
"C (1+2)",287,22.2131472612381,3.05736839519538,29.6881935579936,0.833154774957497,0.639983910644365
"C (1+2)",262,36.748392942207,1.32971011734221,43.1148986273702,0.961478127264265,0.618961302008788
"C (1+2)",270,17.8702217441571,1.45370069434611,23.8801609482247,0.826801993520955,0.611752667926866
"C (1+2)",270,15.8962315149261,2.25506117058083,23.0645445957302,0.816571492245935,0.697195933677257
"C (1+2)",260,21.6528576429113,2.59087050409864,28.887320829793,0.783380712296887,0.614421391787899
"C (1+2)",293,45.5861739621328,1.87619430798808,52.408564783842,1.02089787247337,0.697247379196903
"C (1+2)",274,25.4560928517904,4.59159551490636,35.1341474425204,0.839437943278643,0.741689184007085
"C (1+2)",251,13.0317370101114,4.75340617003543,22.9642085352317,0.728692394356409,0.718941639593718
"C (1+2)",266,22.5013408675954,3.66228364198511,31.0547873876483,0.792795025019246,0.687810258795411
"C (1+2)",302,18.2496944105737,4.6962861948393,27.3660464256614,0.800214683239983,0.712275889809197
"C (1+2)",291,18.5611626380796,8.57978433796773,31.9083604857487,0.860876760347867,0.725659395928667
"C (1+2)",270,22.0492826987623,2.89829646527999,29.5789336778694,0.757027273885345,0.663541128668414
"C (1+2)",260,9.07542660440678,6.98846568883007,20.7025841277462,0.695755818293768,0.657171988330145
"C (1+2)",289,23.1388703688499,3.0123740943559,31.3343612313846,0.940938141925161,0.777798217373816
"C (1+2)",304,18.1488164460795,7.18917516300442,30.2060008643443,0.841148898367023,0.812654562149109
"C (1+2)",261,17.4195503348622,5.1525774032437,27.6209599604575,0.759509260214119,0.718366378254405
"C (1+2)",291,28.9577923954274,4.97011891965021,38.9092975471323,0.863925628484882,0.776023347030834
"C (1+2)",271,6.81111444678938,7.64932083927728,18.9896432366485,0.706871327373037,0.669410465153214
